GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
40,-64.73779999999998,-41.040699999999845,88.2345,-52.128700000000094,84.47590000000002,-105.77850000000028,120.58170000000015,14.803199999998071
41,-65.6269000000001,-34.860900000000555,84.39150000000006,-49.75679999999994,84.4426,-100.48780000000134,119.07730000000012,18.589499999997855
42,-63.203,-32.579699999999974,77.33549999999997,-48.77399999999996,84.05929999999998,-95.78269999999998,112.62079999999999,16.838099999999088
43,-67.43510000000009,-30.09399999999924,70.8962000000001,-48.50460000000001,82.89180000000005,-97.52909999999954,105.28340000000003,7.754299999996164
44,-59.29129999999989,-36.188300000000126,76.07120000000013,-47.60699999999996,78.3895,-95.47959999999888,106.85370000000006,11.374100000003239
45,-66.17520000000002,-35.91339999999926,87.0602000000001,-50.71120000000015,83.16859999999991,-102.08859999999814,119.51759999999965,17.429000000001963
46,-59.80430000000014,-32.10769999999998,75.87409999999983,-45.17359999999992,79.06509999999992,-91.91200000000194,109.76559999999981,17.853599999999233
47,-61.13339999999995,-34.00099999999864,68.01410000000007,-46.60050000000007,79.62719999999993,-95.13439999999996,101.04080000000016,5.906400000001128
48,-67.67949999999992,-28.250600000000105,68.07240000000021,-53.46589999999995,87.07299999999998,-95.93010000000093,101.67950000000036,5.749399999996257
49,-69.15240000000014,-32.04409999999926,76.95879999999993,-53.928900000000056,85.69049999999997,-101.19650000000054,108.72039999999984,7.523899999997468
50,-68.78000000000014,-40.212000000000444,84.64829999999989,-52.388600000000054,88.08229999999996,-108.9919999999999,120.34199999999981,11.35000000000241
51,-74.99530000000007,-41.207899999999,78.58890000000011,-53.031299999999874,85.62339999999999,-116.20319999999907,111.18100000000022,-5.022199999999771
52,-58.11800000000012,-47.69149999999972,75.94320000000043,-52.16650000000004,87.31230000000002,-105.8095000000003,111.08900000000041,5.279499999997853
53,-61.70390000000019,-36.486399999999776,77.58130000000003,-50.5553,84.47319999999999,-98.19030000000087,111.49920000000012,13.308899999998573
54,-64.39009999999999,-38.540800000000075,85.40889999999973,-51.02320000000013,86.71750000000004,-102.93090000000075,121.10319999999965,18.172299999997307
55,-70.0112,-33.725900000000394,77.02259999999974,-51.93969999999993,87.18070000000004,-103.7371000000004,112.26359999999985,8.526499999997156
56,-61.49670000000008,-27.995200000000565,70.6037999999997,-44.530799999999914,81.11449999999994,-89.49190000000019,107.18749999999972,17.69559999999703
57,-63.52650000000016,-36.09960000000106,74.0888000000003,-47.20530000000004,81.31859999999992,-99.6261000000026,108.20210000000006,8.575999999998373
58,-70.3846999999998,-40.9136000000002,75.96840000000014,-53.3006000000001,86.50589999999995,-111.29830000000136,109.17369999999988,-2.1245999999994183
59,-60.36450000000005,-31.205100000000456,76.55529999999996,-47.51239999999996,85.28109999999995,-91.56960000000073,114.32399999999984,22.754399999998867
60,-59.97010000000003,-30.47379999999879,82.3348999999999,-48.44320000000002,83.46249999999993,-90.44389999999905,117.35419999999982,26.91030000000012
61,-62.423300000000026,-47.08359999999941,85.787,-48.72200000000008,83.10159999999999,-109.50690000000057,120.16660000000013,10.659700000000043
62,-64.34669999999998,-36.32799999999946,76.43479999999988,-47.40849999999999,82.28150000000004,-100.67470000000013,111.30779999999982,10.633099999998109
63,-53.81079999999997,-29.971199999999655,75.70960000000008,-43.46789999999989,81.14169999999994,-83.78200000000076,113.38340000000025,29.601400000000865
64,-70.73479999999999,-34.85889999999826,81.44279999999992,-55.2991999999999,89.03980000000001,-105.59369999999802,115.18340000000026,9.589700000002694
65,-66.7311999999998,-42.40999999999994,76.54340000000005,-48.230600000000095,83.67330000000001,-109.14120000000088,111.98610000000008,2.844899999997608
66,-57.3856999999999,-38.275300000001565,73.25360000000015,-47.10130000000002,82.75140000000005,-95.66100000000056,108.90370000000019,13.242700000000525
67,-69.8729,-38.89820000000026,75.12610000000001,-54.26440000000008,89.74159999999993,-108.77109999999912,110.60329999999976,1.8322000000010803
68,-64.13579999999993,-44.856299999999706,94.1092999999999,-50.04030000000006,84.9278,-108.9921000000001,128.9968000000001,20.004699999995466
69,-58.24810000000004,-45.56369999999977,82.26839999999996,-48.51879999999997,82.40310000000005,-103.8118000000014,116.15269999999992,12.340899999999209
70,-55.51209999999994,-45.997999999999664,80.55229999999989,-47.6116999999999,82.21219999999995,-101.51009999999982,115.15280000000004,13.642700000001355
71,-61.98979999999989,-35.92389999999938,79.86629999999974,-49.20870000000001,85.26359999999995,-97.91369999999972,115.9211999999998,18.007500000001897
72,-63.96159999999994,-41.41629999999857,76.98459999999994,-47.75810000000007,82.48139999999995,-105.37789999999782,111.70789999999994,6.330000000005299
73,-63.67040000000005,-43.35510000000092,78.98270000000025,-47.92360000000018,81.62549999999999,-107.02550000000073,112.68460000000007,5.659099999998887
74,-65.02780000000011,-44.482900000000825,78.65359999999993,-50.13479999999997,82.9868,-109.51070000000094,111.50560000000007,1.9949000000011665
75,-62.13709999999993,-36.129399999999194,72.11540000000002,-48.1785999999999,79.03740000000002,-98.26649999999913,102.97420000000002,4.70770000000249
76,-64.8752,-39.711500000000115,66.63919999999999,-47.87149999999998,80.83079999999998,-104.58670000000126,99.59849999999999,-4.988200000004895
77,-62.115300000000076,-42.5503000000012,79.1338000000001,-49.65750000000003,81.151,-104.66560000000128,110.62730000000019,5.9617000000025655
78,-70.07860000000008,-27.041700000000944,74.61879999999992,-53.85329999999986,86.22330000000002,-97.12030000000125,106.98879999999997,9.868500000000552
79,-61.08559999999995,-35.33530000000111,74.99249999999988,-47.857299999999995,80.0767,-96.42089999999946,107.2119,10.79100000000031
80,-69.48629999999994,-38.210700000001054,73.87429999999964,-50.83409999999985,83.05749999999992,-107.69700000000054,106.09769999999983,-1.599300000002529
81,-68.3663,-33.50740000000107,68.88780000000028,-50.76790000000008,83.1994000000001,-101.87370000000243,101.3193000000002,-0.5544000000047618
82,-67.6576000000002,-35.58789999999949,73.13450000000033,-52.81390000000012,83.44330000000006,-103.24549999999947,103.76390000000016,0.5184000000013782
83,-59.44140000000002,-27.93170000000063,66.02680000000005,-46.66670000000005,80.3484,-87.37310000000065,99.70850000000023,12.335399999997747
84,-63.01690000000004,-39.55329999999989,78.45379999999989,-45.33419999999988,79.6159,-102.57020000000016,112.73549999999977,10.165300000001906
85,-58.919400000000074,-24.680699999999376,56.72450000000032,-43.02370000000009,76.64769999999993,-83.6000999999999,90.34850000000027,6.748399999999265
86,-59.064500000000024,-11.194300000000439,52.72870000000026,-48.811799999999934,82.36879999999996,-70.25880000000024,86.28570000000029,16.02689999999916
87,-52.38279999999981,-29.835600000000014,50.34449999999999,-42.67400000000008,72.91749999999996,-82.21839999999983,80.588,-1.630399999999156
88,-65.59400000000016,-38.64260000000006,95.52570000000014,-48.44319999999992,85.75739999999993,-104.23660000000022,132.83990000000028,28.603299999998455
89,-65.16140000000003,-28.236900000001214,70.56350000000003,-45.33889999999994,80.99030000000005,-93.3983000000017,106.21490000000014,12.816599999996185
90,-64.5489,-37.51589999999911,73.52369999999964,-46.70439999999985,78.45240000000004,-102.06479999999979,105.27169999999983,3.2068999999977734
91,-57.138400000000075,-30.16250000000062,64.96050000000037,-46.51080000000002,78.31120000000007,-87.3009000000007,96.7609000000003,9.460000000000974
92,-59.15350000000005,-39.5197000000001,66.18479999999997,-45.35309999999994,77.65840000000001,-98.67319999999924,98.49010000000015,-0.1830999999986318
93,-56.207300000000075,-38.3159,76.63260000000001,-46.576899999999895,78.15400000000004,-94.52320000000076,108.20970000000038,13.686499999995078
94,-56.823099999999876,-42.92230000000059,71.53250000000027,-46.13270000000006,79.69169999999997,-99.74540000000091,105.09150000000018,5.3461000000019965
95,-59.95480000000011,-34.55220000000001,73.09649999999995,-46.53910000000005,78.39419999999998,-94.50700000000013,104.95159999999977,10.444600000001685
96,-55.62440000000001,-35.187600000000145,67.68740000000004,-44.710499999999854,76.94000000000003,-90.81199999999993,99.91690000000021,9.104899999999844
97,-66.93990000000001,-36.835500000001275,75.51339999999985,-52.360300000000024,86.88640000000008,-103.77540000000151,110.0394999999998,6.264099999995551
98,-62.663799999999874,-41.5276999999991,68.0004000000001,-46.246099999999956,78.79960000000003,-104.1914999999992,100.55390000000017,-3.63760000000039
99,-58.431300000000185,-46.59710000000017,79.78649999999985,-47.56920000000014,79.51009999999995,-105.02839999999898,111.72739999999966,6.699000000002968


